year,road,PedalCycles,Motorcycles,CarsTaxis,bus,AllHGVs,AllMotorVehicles
2001,A6033,109,180,21054,159,807,25228
2001,A6034,22,110,10727,74,263,12697
2001,A6035,12,53,6072,110,216,7291
2001,A6036,67,290,26398,326,1127,31878
2001,A6037,64,257,23127,165,782,27435
2001,A6038,113,216,30493,352,986,35284
2001,A6040,36,31,4872,53,91,5295
2001,A6041,20,11,2128,102,43,2488
2001,A6042,45,70,7965,208,347,9696
2001,A6043,17,39,3617,160,100,4316
2001,A6044,112,187,16721,139,292,19327
2001,A6045,83,176,10822,85,294,12427
2001,A6046,73,57,11901,305,562,14623
2001,A6048,21,19,4485,50,139,5290
2001,A605,768,1394,128213,1126,17635,168075
2001,A6050,1,6,458,1,8,521
2001,A6051,4,2,298,8,13,354
2001,A6052,38,95,5645,78,147,6691
2001,A6053,164,284,22352,647,1104,27424
2001,A6055,30,67,10891,144,407,12681
2001,A6058,9,16,2661,53,65,3099
2001,A606,418,983,105508,1021,5926,127212
2001,A6060,8,12,2649,56,78,3063
2001,A6061,9,29,1027,19,29,1187
2001,A6062,53,82,4259,83,83,5050
2001,A6063,28,31,3465,169,56,4056
2001,A6066,13,12,1412,22,100,1802
2001,A6068,258,595,67998,433,3435,79978
2001,A6069,102,69,6477,114,191,7545
2001,A607,948,1818,177741,2022,10730,215852
2001,A6070,24,149,6067,53,632,7954
2001,A6071,79,341,9804,117,1669,14026
2001,A6072,52,178,24398,223,1776,29610
2001,A6075,285,579,48516,367,2747,59438
2001,A6076,37,134,13623,200,484,16190
2001,A6077,23,48,7932,103,308,9141
2001,A6078,8,23,2510,74,77,2983
2001,A6079,26,129,10477,209,802,13231
2001,A608,216,734,54241,745,3168,66485
2001,A6085,63,18,7734,494,384,10129
2001,A6086,38,83,6786,93,674,8668
2001,A6088,6,45,2000,50,212,2792
2001,A6089,12,46,7450,76,445,9262
2001,A609,555,932,71687,1161,2771,84475
2001,A6091,15,38,14776,132,694,17620
2001,A6093,41,109,9043,100,543,11080
2001,A6094,87,184,27553,605,1330,33540
2001,A6095,83,158,14513,340,347,17525
2001,A6096,163,400,30716,415,1793,37993
2001,A6097,80,253,47887,163,4950,61607
2001,A6098,64,78,4924,76,120,5849
2001,A6099,27,58,4141,103,92,4892
2001,A61,1974,7211,594887,9760,27634,702650
2001,A610,434,1409,123017,1728,8890,152631
2001,A6101,92,77,9296,258,366,11236
2001,A6102,252,816,97039,1213,4461,115617
2001,A6104,224,226,26722,734,994,32143
2001,A6105,16,125,20884,480,1926,27382
2001,A6106,40,87,8676,116,561,11195
2001,A6107,18,128,13408,119,253,15330
2001,A6108,349,1255,33950,632,1038,42212
2001,A6109,120,296,22721,1012,1899,29171
2001,A611,312,778,65756,803,2616,79598
2001,A6110,93,265,41904,400,2241,50850
2001,A6112,9,70,5575,112,668,7672
2001,A6114,90,155,14548,92,348,16412
2001,A6115,8,16,1282,161,40,1669
2001,A6116,100,276,24361,120,4378,33589
2001,A6117,48,81,10344,54,318,12174
2001,A6118,2,8,1113,18,107,1393
2001,A6119,78,214,25170,173,1070,29075
2001,A612,408,737,63969,755,3817,78344
2001,A6120,125,718,113337,993,3457,131388
2001,A6121,205,739,34051,273,2578,41893
2001,A6123,72,242,18391,169,634,21636
2001,A6124,40,38,3740,79,343,4672
2001,A6129,140,161,12077,71,352,13914
2001,A6130,188,172,13708,99,234,15705
2001,A6131,58,79,10560,172,415,12257
2001,A6133,36,91,6768,126,299,8218
2001,A6135,280,794,84516,4510,2555,103316
2001,A6136,108,468,28285,541,1767,34608
2001,A6137,12,33,3910,42,144,4608
2001,A6139,1,14,1081,21,22,1321
2001,A614,699,2502,226458,2292,24568,289426
2001,A6140,22,23,2543,51,195,3256
2001,A6141,44,207,18077,190,1122,21510
2001,A6142,5,12,984,46,43,1230
2001,A6143,26,40,2124,31,55,2577
2001,A6144,389,450,60653,1110,1875,70531
2001,A6145,7,5,1622,35,32,1874
2001,A615,53,253,19842,115,1010,23621
2001,A616,303,1178,117350,1306,13087,151454
2001,A617,126,1080,109856,915,11820,140481
2001,A6172,5,7,769,113,13,969
2001,A6175,42,239,10934,243,1781,15131
2001,A6176,8,15,3586,31,129,4054
2001,A6177,214,591,83399,502,5002,100725
2001,A6178,110,198,23058,815,2441,30837
2001,A618,76,331,32143,516,912,37646
2001,A6181,24,82,13468,239,452,15756
2001,A6182,8,46,12627,126,1142,15532
2001,A6185,12,40,7174,21,272,8209
2001,A6186,16,65,8275,98,332,9384
2001,A6187,226,411,19875,253,1021,23623
2001,A619,129,802,85098,1010,9003,106832
2001,A6191,93,177,18187,314,913,21983
2001,A6195,68,371,31680,254,2365,40222
2001,A62,897,1965,203659,3957,10450,251447
2001,A620,114,408,27193,252,1882,34182
2001,A6200,92,181,9643,635,213,11656
2001,A621,456,456,38487,2032,1264,46383
2001,A6211,56,121,14643,155,426,17100
2001,A623,38,186,24425,319,3689,32319
2001,A624,30,87,16914,194,1533,21195
2001,A625,229,335,44632,1266,967,50377
2001,A626,239,378,49001,784,1463,57168
2001,A627,380,863,117961,1971,10246,149942
2001,A628,236,1186,104360,2601,15865,139487
2001,A629,467,2348,273316,4039,16331,334234
2001,A63,363,2731,287021,2157,41735,374361
2001,A630,361,1346,164791,2099,11362,201975
2001,A631,547,1819,171872,2021,13246,214179
2001,A632,96,678,55590,810,1959,64291
2001,A633,215,636,57478,1792,2476,70562
2001,A634,65,226,11820,75,889,14905
2001,A635,688,1678,169004,2797,10398,208529
2001,A636,228,442,50625,739,1837,59044
2001,A637,37,216,27099,237,1482,33330
2001,A638,1162,2723,268707,4781,12777,321468
2001,A639,307,785,69223,1234,3023,83337
2001,A64,536,3956,471196,5083,38882,579078
2001,A640,189,326,33906,530,2054,41445
2001,A641,188,577,66184,1116,2099,78709
2001,A642,313,890,90666,1216,2314,106494
2001,A643,171,581,53565,1083,1577,64604
2001,A644,378,579,57524,614,4511,73902
2001,A645,202,598,53519,1137,4381,65411
2001,A646,363,774,71620,1255,2895,88258
2001,A6464,51,88,4305,78,121,5142
2001,A647,236,684,117952,2720,4484,141916
2001,A649,68,151,14716,237,269,17352
2001,A64M,0,22,4026,48,107,4777
2001,A65,1079,2953,252770,2952,14992,304725
2001,A650,544,1732,162496,2263,11079,202901
2001,A651,49,106,10501,104,387,12644
2001,A6514,318,626,52138,337,2109,61761
2001,A652,107,203,21827,391,817,26926
2001,A6520,24,18,2032,47,59,2394
2001,A653,236,661,67668,1569,2528,81544
2001,A654,69,212,12204,272,363,14908
2001,A655,97,418,30959,399,3236,39643
2001,A656,53,309,21415,283,1269,26285
2001,A657,189,528,48598,1041,1385,57277
2001,A658,211,889,104041,794,3936,119323
2001,A659,316,765,55830,472,1918,65144
2001,A66,181,3713,485580,4063,85714,646520
2001,A660,1224,1287,67183,1731,1774,77478
2001,A661,87,202,41089,305,1857,46015
2001,A662,130,157,14903,891,632,18872
2001,A663,262,368,41877,785,3056,51942
2001,A664,469,617,75603,2466,2625,90538
2001,A665,484,653,70759,1428,2262,83038
2001,A666,644,1354,153551,2563,7253,184348
2001,A667,89,111,16930,266,299,19570
2001,A669,194,259,33370,868,942,39368
2001,A67,171,453,56972,527,2571,67032
2001,A670,161,207,22452,523,857,26678
2001,A671,528,789,115285,2756,4544,137204
2001,A672,70,169,19177,330,1371,23989
2001,A673,371,517,50048,989,1760,58525
2001,A674,175,390,29663,426,941,34927
2001,A675,292,553,32416,381,613,37672
2001,A676,232,410,50669,1195,1481,59243
2001,A677,107,253,38860,491,1081,43489
2001,A678,133,310,20956,280,1077,24876
2001,A679,212,390,36688,747,1405,43617
2001,A68,194,2967,221211,2904,18524,274946
2001,A680,271,507,55853,1297,2306,66714
2001,A681,101,167,27182,640,1045,33038
2001,A682,404,1008,89933,1214,4070,106082
2001,A683,191,951,35885,365,3613,46114
2001,A684,218,806,63070,740,3486,76553
2001,A685,98,269,34320,447,2094,41458
2001,A686,66,363,18800,154,913,22532
2001,A687,9,44,2592,3,224,3307
2001,A688,139,490,69959,948,4807,88349
2001,A689,319,1339,166771,1752,18834,214631
2001,A69,248,2089,273823,3309,32163,345092
2001,A690,235,768,123072,3163,5786,147618
2001,A6900,85,80,9198,189,168,10506
2001,A691,97,394,42912,485,2051,50851
2001,A692,67,423,43737,754,2043,53269
2001,A693,55,316,45697,941,2671,56612
2001,A694,55,236,31461,661,1491,37550
2001,A695,274,495,81651,1664,3929,98521
2001,A696,33,453,51291,809,3445,61241
2001,A697,69,657,67613,562,5741,83434
2001,A698,100,278,40798,708,3342,52247
2001,A699,20,66,8748,29,915,11738
2001,A7,842,1933,172423,3720,13075,217505
2001,A70,498,964,112268,2517,12709,144210
2001,A700,68,57,4464,58,108,5190
2001,A701,533,925,106578,2555,8023,131752
2001,A702,673,746,88704,1712,6693,109339
2001,A703,69,238,24566,205,860,28856
2001,A704,4,18,1299,3,259,1838
2001,A705,26,60,20506,618,1032,24706
2001,A706,82,175,35559,547,3321,44867
2001,A7066,4,14,6870,14,917,9058
2001,A707,27,61,3654,44,201,4653
2001,A708,22,104,5952,72,305,7720
2001,A709,43,282,25797,310,2257,33539
2001,A71,500,1651,220721,3025,16540,272673
2001,A710,115,213,17108,155,459,19592
2001,A711,95,252,27172,480,2329,34373
2001,A712,30,117,5173,43,381,7028
2001,A713,120,376,38422,727,2528,47808
2001,A714,65,93,15831,440,1209,20786
2001,A716,18,26,5596,106,266,7002
2001,A717,7,7,820,38,18,1013
2001,A718,55,39,4241,90,221,5510
2001,A719,218,403,41361,817,1511,48897
2001,A72,197,621,78727,1215,3842,95782
2001,A720,161,1126,216136,1161,18877,266021
2001,A721,101,249,86835,1863,4192,105684
2001,A722,5,6,7330,401,209,8593
2001,A723,58,133,43467,1687,1712,52137
2001,A724,123,205,33540,991,1805,41109
2001,A725,62,444,117900,1173,10759,145849
2001,A726,322,643,135496,1902,5104,156626
2001,A727,23,60,10681,165,271,12347
2001,A728,50,73,10349,471,390,12239
2001,A73,86,462,106982,1824,11689,139823
2001,A730,48,186,19689,968,1242,25010
2001,A735,46,154,24355,855,1022,29491
2001,A736,147,368,63264,1068,3952,77502
2001,A737,124,644,114028,2100,6081,138066
2001,A738,68,171,34388,1242,1393,41284
2001,A739,81,322,65368,876,1786,74672
2001,A74,97,148,25014,461,1718,31711
2001,A741,56,85,13711,995,641,16955
2001,A743,9,9,3426,105,245,4491
2001,A745,6,27,5488,56,355,6948
2001,A746,7,2,3406,122,178,4544
2001,A747,18,37,4534,104,280,6075
2001,A749,80,211,37358,1219,1171,44856
2001,A74M,0,28,3800,45,1423,5796
2001,A75,147,1707,170631,1863,28203,230798
2001,A751,0,9,335,4,143,547
2001,A752,38,89,19672,337,1277,23965
2001,A755,19,25,2833,30,88,3342
2001,A756,45,46,4375,168,127,5286
2001,A759,60,125,16317,238,808,19612
2001,A76,188,922,81784,1226,13034,110110
2001,A760,56,204,19964,149,684,23118
2001,A761,327,376,59184,2524,1910,69606
2001,A762,11,13,1927,41,116,2578
2001,A763,19,21,7038,46,632,8655
2001,A766,9,14,1333,21,157,1717
2001,A768,36,83,12453,202,645,14971
2001,A77,502,2691,329367,4223,28979,408196
2001,A770,132,143,27243,743,682,31027
2001,A771,1,4,164,2,4,199
2001,A772,120,100,12875,558,462,15376
2001,A775,20,44,11563,219,928,14709
2001,A779,6,19,6795,26,319,7790
2001,A78,186,920,167015,3667,7943,197284
2001,A780,89,144,9593,348,401,11992
2001,A781,17,35,1760,93,64,2231
2001,A79,159,346,36777,715,1140,42892
2001,A8,922,1522,357822,8664,26594,438569
2001,A80,25,594,178532,1761,23452,230041
2001,A800,5,12,779,1,62,1028
2001,A8000,6,40,13537,78,978,16577
2001,A8003,0,0,1038,37,147,1529
2001,A8006,8,6,3090,133,133,3679
2001,A801,11,138,21910,95,2912,28735
2001,A8010,2,13,4138,40,175,4975
2001,A8011,4,100,31448,484,1058,36071
2001,A8014,16,29,8286,720,233,10030
2001,A8015,3,0,283,5,4,339
2001,A803,379,657,121151,3188,5608,144531
2001,A804,73,98,10178,328,371,12659
2001,A807,18,93,18351,76,882,21918
2001,A808,3,3,1217,13,31,1364
2001,A809,128,360,22839,221,483,25419
2001,A81,312,577,64420,852,1957,74324
2001,A810,19,46,12648,208,509,14520
2001,A811,109,607,58911,747,3773,71295
2001,A812,14,22,2458,62,116,2934
2001,A813,11,14,10572,242,554,12524
2001,A814,563,957,121352,2273,4392,143639
2001,A815,253,210,25267,549,1035,31236
2001,A816,82,370,20921,339,1010,26856
2001,A817,0,107,6584,162,191,7576
2001,A819,18,210,5610,140,224,7021
2001,A82,1238,5383,377440,7424,20009,453572
2001,A820,18,32,3729,31,125,4528
2001,A821,19,45,5607,172,119,6506
2001,A822,41,387,23406,186,801,28324
2001,A823,86,646,39460,949,2656,48318
2001,A824,16,23,5215,82,252,6484
2001,A826,0,62,2668,28,101,3203
2001,A827,10,150,16741,298,1010,20915
2001,A828,45,221,18170,340,1212,23420
2001,A83,49,941,66252,925,6030,86149
2001,A830,107,273,19996,409,1245,25623
2001,A831,69,62,4976,100,106,6372
2001,A832,213,652,37599,630,1470,48624
2001,A833,16,184,5878,105,282,7848
2001,A834,46,48,7506,409,175,9363
2001,A835,90,539,39399,735,2771,51476
2001,A836,311,928,31210,847,1826,41323
2001,A837,24,142,5239,137,271,7355
2001,A838,75,879,7287,151,862,10361
2001,A839,39,327,3557,87,298,5155
2001,A84,141,666,35449,671,2881,44015
2001,A841,238,320,13499,549,307,16904
2001,A844,96,34,5813,196,139,7202
2001,A846,69,106,9662,279,565,12095
2001,A847,33,23,3243,69,175,4053
2001,A848,1,75,2953,123,52,3982
2001,A849,115,63,7747,327,373,10382
2001,A85,277,1068,127592,1935,7868,155119
2001,A850,35,28,5333,152,94,6615
2001,A851,18,65,3924,48,139,4674
2001,A855,15,14,4099,40,139,4795
2001,A857,47,54,14991,399,649,19831
2001,A858,21,34,5699,213,251,7429
2001,A859,100,83,12721,273,766,17431
2001,A86,8,11,10822,165,710,13763
2001,A861,138,115,7282,80,372,9555
2001,A862,196,438,38848,481,1578,47837
2001,A863,40,62,5226,75,169,6448
2001,A865,224,64,13679,560,773,19278
2001,A866,23,8,7428,237,53,9149
2001,A867,18,0,1397,10,194,1883
2001,A87,197,1365,73496,1340,3521,89637
2001,A872,74,198,23496,666,1013,28305
2001,A873,19,60,3756,76,217,4646
2001,A875,21,36,5549,99,196,6662
2001,A876,11,170,13804,114,2437,18844
2001,A877,5,9,1058,200,41,1376
2001,A879,37,95,17131,496,949,20620
2001,A88,25,76,9077,59,406,11370
2001,A880,34,82,607,49,42,908
2001,A882,36,86,8240,182,575,10999
2001,A883,2,43,6521,44,312,7873
2001,A884,1,36,1687,20,128,2544
2001,A885,2,30,3684,61,81,4749
2001,A886,40,44,4817,165,336,6150
2001,A887,0,0,3042,34,336,4050
2001,A888,9,5,1145,56,9,1570
2001,A889,3,0,1236,19,88,1475
2001,A89,215,576,121368,4195,7551,151564
2001,A890,27,236,7477,139,372,9554
2001,A891,95,68,7046,101,380,8587
2001,A893,2,4,217,3,5,260
2001,A894,24,93,3290,72,162,4157
2001,A896,61,400,4931,59,236,6969
2001,A897,19,0,1242,12,78,1818
2001,A898,0,150,13670,88,852,16280
2001,A899,40,328,40304,428,1598,47614
2001,A9,604,4464,716741,8136,87794,918345
2001,A90,626,6442,865065,7920,102879,1085425
2001,A900,523,103,9206,832,420,11862
2001,A901,76,81,8437,348,617,10717
2001,A9011,29,15,3498,130,32,3885
2001,A9012,5,3,1266,10,24,1492
2001,A9013,199,142,9148,890,287,11945
2001,A902,125,305,33261,347,1979,39397
2001,A903,10,9,1155,86,23,1463
2001,A904,163,332,49781,813,2400,60549
2001,A905,163,296,37970,411,2479,47607
2001,A907,227,503,70884,1292,3243,84686
2001,A908,33,26,9794,126,481,11419
2001,A909,24,78,8693,98,657,10854
2001,A91,309,1141,121974,1649,8461,148925
2001,A910,37,99,17584,288,465,20092
2001,A911,77,273,35867,681,1516,42911
2001,A912,132,309,31733,509,1881,38904
2001,A913,38,134,14858,207,1450,18714
2001,A914,66,437,32541,375,1717,39132
2001,A915,148,519,50129,800,3325,59859
2001,A916,29,131,10324,183,1059,13292
2001,A917,75,309,22980,597,1034,28331
2001,A918,14,11,659,32,37,776
2001,A919,42,168,7689,148,318,9226
2001,A92,342,2373,323313,3624,28281,398738
2001,A920,71,351,20616,233,1630,25773
2001,A921,111,563,48748,833,1820,58108
2001,A922,15,18,2856,69,107,3513
2001,A923,106,273,44854,862,1894,52870
2001,A924,37,45,7514,114,282,8893
2001,A926,39,100,16117,434,924,20653
2001,A928,6,60,4952,86,204,6078
2001,A929,45,54,7591,398,359,9280
2001,A93,591,1320,120512,2429,5101,143615
2001,A930,230,91,25612,675,645,29435
2001,A932,56,55,11258,107,864,14241
2001,A933,158,180,19834,271,1353,25107
2001,A934,32,14,3856,21,312,5062
2001,A935,25,122,10951,166,729,13558
2001,A937,24,79,9267,175,546,11355
2001,A938,10,67,5312,78,296,6641
2001,A939,744,727,27384,528,990,33152
2001,A94,16,134,34139,429,5038,45509
2001,A940,25,84,6267,28,371,7587
2001,A941,316,711,47048,486,2423,54907
2001,A942,2,55,4527,3,205,5343
2001,A944,175,748,67861,912,2755,80263
2001,A945,25,134,7838,55,231,9181
2001,A947,207,732,76647,1081,6485,95455
2001,A948,16,87,8905,144,458,11140
2001,A949,29,21,3883,46,195,5093
2001,A95,85,335,34583,447,4026,45434
2001,A950,83,162,23825,405,1823,29692
2001,A952,14,260,23703,269,1769,29403
2001,A955,69,111,18311,502,772,21914
2001,A956,334,443,44787,1361,5613,59878
2001,A957,56,110,8557,130,700,10830
2001,A96,464,3104,326960,3768,29042,412009
2001,A960,36,26,2655,68,124,3374
2001,A961,16,58,7225,182,552,9540
2001,A963,23,33,2593,40,138,3262
2001,A964,4,48,4978,86,228,5805
2001,A965,68,105,14311,296,850,18052
2001,A966,10,24,2196,87,77,2724
2001,A967,16,14,1408,31,90,1874
2001,A968,9,37,5366,183,492,7579
2001,A969,6,54,2480,32,71,3366
2001,A97,62,146,19895,328,1629,26173
2001,A970,57,295,41847,931,2436,56675
2001,A971,10,47,7086,147,366,10027
2001,A972,13,49,9656,60,464,11259
2001,A975,76,94,11500,219,256,13352
2001,A977,19,185,28317,232,5002,38082
2001,A978,50,95,11047,212,284,13027
2001,A98,91,487,63704,1022,5878,82092
2001,A980,40,210,15759,179,813,18810
2001,A981,32,50,6008,158,444,8086
2001,A982,54,63,7824,130,698,10324
2001,A984,43,47,4542,88,370,5848
2001,A985,68,262,41876,412,5801,54774
2001,A986,19,17,2309,102,139,3141
2001,A989,24,33,6864,97,329,8172
2001,A99,120,165,14306,441,693,18856
2001,A990,10,46,2147,71,117,2576
2001,A991,8,46,7361,75,157,8354
2001,A993,6,18,4369,78,135,5076
2001,A994,42,80,8477,300,372,10319
2001,M1,0,29078,5072215,32851,1034603,6946085
2001,M10,0,331,21010,220,2248,26437
2001,M11,0,9089,904843,6162,152680,1213088
2001,M18,0,1160,343989,2023,101592,508908
2001,M180,0,547,178494,652,73764,284579
2001,M181,0,40,10360,67,3101,15274
2001,M2,0,3630,372434,5303,48998,501352
2001,M20,0,9170,831433,14229,155043,1151629
2001,M23,0,4498,475972,3355,31281,572573
2001,M25,0,28942,4226739,28630,657570,5578549
2001,M26,0,882,121777,1356,20938,163872
2001,M27,0,7749,849660,9451,78734,1057956
2001,M271,0,269,26535,220,4590,35932
2001,M275,0,843,55979,597,2093,64954
2001,M3,0,12596,1650563,9770,147103,1995397
2001,M32,0,1360,98050,839,7037,120040
2001,M4,0,34547,4476595,38802,566974,5661026
2001,M40,0,13164,2218514,15550,263243,2761209
2001,M42,0,3115,1052844,4962,183501,1389101
2001,M45,0,89,28603,199,4357,36488
2001,M48,0,918,50147,513,7812,65044
2001,M49,0,164,20612,115,4915,28791
2001,M5,0,17033,3316969,23493,567248,4358143
2001,M50,0,461,127165,982,38602,186727
2001,M53,0,1847,334109,2153,32059,409411
2001,M54,0,1301,257141,2420,40929,338651
2001,M55,0,553,184658,1807,14440,225892
2001,M56,0,3623,949933,6751,123571,1199729
2001,M57,0,581,128174,695,20381,169781
2001,M58,0,562,111143,618,16108,145423
2001,M6,6,18193,4700598,35129,1196942,6647530
2001,M60,0,4583,1062188,5626,129524,1366101
2001,M602,0,432,80211,557,7462,99870
2001,M606,0,176,32390,126,4782,43323
2001,M61,0,1968,511601,2776,57419,645105
2001,M62,0,7725,2070942,9616,472872,2923261
2001,M621,0,298,141589,835,12280,178682
2001,M65,0,1395,383758,1405,41383,483779
2001,M66,0,616,151607,844,18857,194366
2001,M67,0,390,47419,364,5894,60921
2001,M69,0,944,249561,1072,32334,320005
2001,M73,0,291,76868,709,14917,106748
2001,M74,0,1417,625927,7506,208157,899394
2001,M77,0,462,104697,1392,7358,126124
2001,M8,0,3646,1046065,11199,108838,1324067
2001,M80,0,300,146938,1290,18354,186117
2001,M876,0,110,60123,351,11764,81590
2001,M898,0,42,9340,62,665,11090
2001,M9,0,1008,287312,1628,34033,361321
2001,M90,0,1388,288368,2857,30597,356373
