year,road,PedalCycles,Motorcycles,CarsTaxis,bus,AllHGVs,AllMotorVehicles
2001,A702,22,22,22,22,22,22
2001,A703,3,3,3,3,3,3
2001,A704,1,1,1,1,1,1
2001,A705,6,6,6,6,6,6
2001,A706,15,15,15,15,15,15
2001,A7066,1,1,1,1,1,1
2001,A707,3,3,3,3,3,3
2001,A708,5,5,5,5,5,5
2001,A709,4,4,4,4,4,4
2001,A71,31,31,31,31,31,31
2001,A710,4,4,4,4,4,4
2001,A711,7,7,7,7,7,7
2001,A712,5,5,5,5,5,5
2001,A713,14,14,14,14,14,14
2001,A714,9,9,9,9,9,9
2001,A716,5,5,5,5,5,5
2001,A717,1,1,1,1,1,1
2001,A718,5,5,5,5,5,5
2001,A719,10,10,10,10,10,10
2001,A72,17,17,17,17,17,17
2001,A720,9,9,9,9,9,9
2001,A721,20,20,20,20,20,20
2001,A722,1,1,1,1,1,1
2001,A723,10,10,10,10,10,10
2001,A724,8,8,8,8,8,8
2001,A725,8,8,8,8,8,8
2001,A726,23,23,23,23,23,23
2001,A727,1,1,1,1,1,1
2001,A728,3,3,3,3,3,3
2001,A73,20,20,20,20,20,20
2001,A730,3,3,3,3,3,3
2001,A735,16,16,16,16,16,16
2001,A736,16,16,16,16,16,16
2001,A737,18,18,18,18,18,18
2001,A738,7,7,7,7,7,7
2001,A739,6,6,6,6,6,6
2001,A74,8,8,8,8,8,8
2001,A741,5,5,5,5,5,5
2001,A743,1,1,1,1,1,1
2001,A745,2,2,2,2,2,2
2001,A746,4,4,4,4,4,4
2001,A747,3,3,3,3,3,3
2001,A749,10,10,10,10,10,10
2001,A74M,2,2,2,2,2,2
2001,A75,27,27,27,27,27,27
2001,A751,1,1,1,1,1,1
2001,A752,6,6,6,6,6,6
2001,A755,2,2,2,2,2,2
2001,A756,1,1,1,1,1,1
2001,A759,8,8,8,8,8,8
2001,A76,16,16,16,16,16,16
2001,A760,4,4,4,4,4,4
2001,A761,11,11,11,11,11,11
2001,A762,4,4,4,4,4,4
2001,A763,3,3,3,3,3,3
2001,A766,2,2,2,2,2,2
2001,A768,6,6,6,6,6,6
2001,A77,41,41,41,41,41,41
2001,A770,4,4,4,4,4,4
2001,A771,1,1,1,1,1,1
2001,A772,4,4,4,4,4,4
2001,A775,3,3,3,3,3,3
2001,A779,2,2,2,2,2,2
2001,A78,20,20,20,20,20,20
2001,A780,10,10,10,10,10,10
2001,A781,1,1,1,1,1,1
2001,A79,5,5,5,5,5,5
2001,A8,44,44,44,44,44,44
2001,A80,12,12,12,12,12,12
2001,A800,2,2,2,2,2,2
2001,A8000,1,1,1,1,1,1
2001,A8003,1,1,1,1,1,1
2001,A8006,1,1,1,1,1,1
2001,A801,7,7,7,7,7,7
2001,A8010,1,1,1,1,1,1
2001,A8011,3,3,3,3,3,3
2001,A8014,2,2,2,2,2,2
2001,A8015,1,1,1,1,1,1
2001,A803,37,37,37,37,37,37
2001,A804,5,5,5,5,5,5
2001,A807,3,3,3,3,3,3
2001,A808,1,1,1,1,1,1
2001,A809,6,6,6,6,6,6
2001,A81,15,15,15,15,15,15
2001,A810,3,3,3,3,3,3
2001,A811,11,11,11,11,11,11
2001,A812,2,2,2,2,2,2
2001,A813,1,1,1,1,1,1
2001,A814,26,26,26,26,26,26
2001,A815,6,6,6,6,6,6
2001,A816,4,4,4,4,4,4
2001,A817,1,1,1,1,1,1
2001,A819,2,2,2,2,2,2
2001,A82,40,40,40,40,40,40
2001,A820,2,2,2,2,2,2
2001,A821,4,4,4,4,4,4
2001,A822,5,5,5,5,5,5
2001,A823,15,15,15,15,15,15
2001,A824,4,4,4,4,4,4
2001,A826,1,1,1,1,1,1
2001,A827,6,6,6,6,6,6
2001,A828,3,3,3,3,3,3
2001,A83,10,10,10,10,10,10
2001,A830,5,5,5,5,5,5
2001,A831,3,3,3,3,3,3
2001,A832,11,11,11,11,11,11
2001,A833,3,3,3,3,3,3
2001,A834,1,1,1,1,1,1
2001,A835,8,8,8,8,8,8
2001,A836,14,14,14,14,14,14
2001,A837,5,5,5,5,5,5
2001,A838,4,4,4,4,4,4
2001,A839,2,2,2,2,2,2
2001,A84,7,7,7,7,7,7
2001,A841,5,5,5,5,5,5
2001,A844,6,6,6,6,6,6
2001,A846,5,5,5,5,5,5
2001,A847,3,3,3,3,3,3
2001,A848,2,2,2,2,2,2
2001,A849,4,4,4,4,4,4
2001,A85,23,23,23,23,23,23
2001,A850,4,4,4,4,4,4
2001,A851,3,3,3,3,3,3
2001,A855,2,2,2,2,2,2
2001,A857,6,6,6,6,6,6
2001,A858,5,5,5,5,5,5
2001,A859,5,5,5,5,5,5
2001,A86,3,3,3,3,3,3
2001,A861,6,6,6,6,6,6
2001,A862,12,12,12,12,12,12
2001,A863,5,5,5,5,5,5
2001,A865,8,8,8,8,8,8
2001,A866,1,1,1,1,1,1
2001,A867,2,2,2,2,2,2
2001,A87,13,13,13,13,13,13
2001,A872,6,6,6,6,6,6
2001,A873,2,2,2,2,2,2
2001,A875,2,2,2,2,2,2
2001,A876,3,3,3,3,3,3
2001,A877,1,1,1,1,1,1
2001,A879,4,4,4,4,4,4
2001,A88,2,2,2,2,2,2
2001,A880,1,1,1,1,1,1
2001,A882,2,2,2,2,2,2
2001,A883,1,1,1,1,1,1
2001,A884,4,4,4,4,4,4
2001,A885,3,3,3,3,3,3
2001,A886,5,5,5,5,5,5
2001,A887,1,1,1,1,1,1
2001,A888,1,1,1,1,1,1
2001,A889,1,1,1,1,1,1
2001,A89,21,21,21,21,21,21
2001,A890,2,2,2,2,2,2
2001,A891,4,4,4,4,4,4
2001,A893,1,1,1,1,1,1
2001,A894,4,4,4,4,4,4
2001,A896,3,3,3,3,3,3
2001,A897,2,2,2,2,2,2
2001,A898,2,2,2,2,2,2
2001,A899,6,6,6,6,6,6
2001,A9,61,61,61,61,61,61
2001,A90,60,60,60,60,60,60
2001,A900,2,2,2,2,2,2
2001,A901,3,3,3,3,3,3
2001,A9011,1,1,1,1,1,1
2001,A9012,1,1,1,1,1,1
2001,A9013,6,6,6,6,6,6
2001,A902,3,3,3,3,3,3
2001,A903,1,1,1,1,1,1
2001,A904,14,14,14,14,14,14
2001,A905,11,11,11,11,11,11
2001,A907,15,15,15,15,15,15
2001,A908,3,3,3,3,3,3
2001,A909,7,7,7,7,7,7
2001,A91,24,24,24,24,24,24
2001,A910,6,6,6,6,6,6
2001,A911,8,8,8,8,8,8
2001,A912,9,9,9,9,9,9
2001,A913,5,5,5,5,5,5
2001,A914,4,4,4,4,4,4
2001,A915,11,11,11,11,11,11
2001,A916,3,3,3,3,3,3
2001,A917,11,11,11,11,11,11
2001,A918,1,1,1,1,1,1
2001,A919,1,1,1,1,1,1
2001,A92,38,38,38,38,38,38
2001,A920,7,7,7,7,7,7
2001,A921,10,10,10,10,10,10
2001,A922,1,1,1,1,1,1
2001,A923,11,11,11,11,11,11
2001,A924,5,5,5,5,5,5
2001,A926,10,10,10,10,10,10
2001,A928,2,2,2,2,2,2
2001,A929,5,5,5,5,5,5
2001,A93,28,28,28,28,28,28
2001,A930,6,6,6,6,6,6
2001,A932,5,5,5,5,5,5
2001,A933,7,7,7,7,7,7
2001,A934,1,1,1,1,1,1
2001,A935,4,4,4,4,4,4
2001,A937,5,5,5,5,5,5
2001,A938,5,5,5,5,5,5
2001,A939,12,12,12,12,12,12
2001,A94,9,9,9,9,9,9
2001,A940,3,3,3,3,3,3
2001,A941,9,9,9,9,9,9
2001,A942,2,2,2,2,2,2
2001,A944,11,11,11,11,11,11
2001,A945,1,1,1,1,1,1
2001,A947,10,10,10,10,10,10
2001,A948,5,5,5,5,5,5
2001,A949,3,3,3,3,3,3
2001,A95,15,15,15,15,15,15
2001,A950,6,6,6,6,6,6
2001,A952,2,2,2,2,2,2
2001,A955,5,5,5,5,5,5
2001,A956,7,7,7,7,7,7
2001,A957,3,3,3,3,3,3
2001,A96,38,38,38,38,38,38
2001,A960,4,4,4,4,4,4
2001,A961,4,4,4,4,4,4
2001,A963,4,4,4,4,4,4
2001,A964,2,2,2,2,2,2
2001,A965,7,7,7,7,7,7
2001,A966,3,3,3,3,3,3
2001,A967,6,6,6,6,6,6
2001,A968,5,5,5,5,5,5
2001,A969,2,2,2,2,2,2
2001,A97,15,15,15,15,15,15
2001,A970,22,22,22,22,22,22
2001,A971,6,6,6,6,6,6
2001,A972,1,1,1,1,1,1
2001,A975,3,3,3,3,3,3
2001,A977,5,5,5,5,5,5
2001,A978,5,5,5,5,5,5
2001,A98,17,17,17,17,17,17
2001,A980,4,4,4,4,4,4
2001,A981,6,6,6,6,6,6
2001,A982,3,3,3,3,3,3
2001,A984,3,3,3,3,3,3
2001,A985,6,6,6,6,6,6
2001,A986,2,2,2,2,2,2
2001,A989,5,5,5,5,5,5
2001,A99,7,7,7,7,7,7
2001,A990,2,2,2,2,2,2
2001,A991,4,4,4,4,4,4
2001,A993,3,3,3,3,3,3
2001,A994,1,1,1,1,1,1
2001,M1,76,76,76,76,76,76
2001,M10,1,1,1,1,1,1
2001,M11,17,17,17,17,17,17
2001,M18,13,13,13,13,13,13
2001,M180,6,6,6,6,6,6
2001,M181,1,1,1,1,1,1
2001,M2,15,15,15,15,15,15
2001,M20,18,18,18,18,18,18
2001,M23,7,7,7,7,7,7
2001,M25,48,48,48,48,48,48
2001,M26,2,2,2,2,2,2
2001,M27,24,24,24,24,24,24
2001,M271,4,4,4,4,4,4
2001,M275,5,5,5,5,5,5
2001,M3,22,22,22,22,22,22
2001,M32,6,6,6,6,6,6
2001,M4,80,80,80,80,80,80
2001,M40,33,33,33,33,33,33
2001,M42,21,21,21,21,21,21
2001,M45,3,3,3,3,3,3
2001,M48,5,5,5,5,5,5
2001,M49,3,3,3,3,3,3
2001,M5,52,52,52,52,52,52
2001,M50,8,8,8,8,8,8
2001,M53,17,17,17,17,17,17
2001,M54,9,9,9,9,9,9
2001,M55,5,5,5,5,5,5
2001,M56,30,30,30,30,30,30
2001,M57,11,11,11,11,11,11
2001,M58,10,10,10,10,10,10
2001,M6,86,86,86,86,86,86
2001,M60,40,40,40,40,40,40
2001,M602,2,2,2,2,2,2
2001,M606,2,2,2,2,2,2
2001,M61,14,14,14,14,14,14
2001,M62,45,45,45,45,45,45
2001,M621,15,15,15,15,15,15
2001,M65,19,19,19,19,19,19
2001,M66,8,8,8,8,8,8
2001,M67,4,4,4,4,4,4
2001,M69,5,5,5,5,5,5
2001,M73,7,7,7,7,7,7
2001,M74,28,28,28,28,28,28
2001,M77,6,6,6,6,6,6
2001,M8,39,39,39,39,39,39
2001,M80,10,10,10,10,10,10
2001,M876,5,5,5,5,5,5
2001,M898,1,1,1,1,1,1
2001,M9,17,17,17,17,17,17
2001,M90,16,16,16,16,16,16
2001,Grand Total,17683,17683,17683,17683,17683,17683
